ProductKey,CurrencyAlternateKey,FIRST_NAME,LAST_NAME,OrderDateKey,OrderQuantity,UnitPrice,SecretCode
353,USD,Shaun,Chapman,04.01.2013 00:00:00,1,2319,99,9049D37F-9
478,USD,Shaun,Chapman,04.01.2013 00:00:00,1,9,99,4C5842C8-1
588,GBP,Carl,Beck,04.01.2013 00:00:00,1,769,49,A7A6DFC2-C
536,GBP,Carl,Beck,04.01.2013 00:00:00,1,29,99,337385EE-F
528,GBP,Carl,Beck,04.01.2013 00:00:00,1,4,99,724D6A43-B
480,GBP,Carl,Beck,04.01.2013 00:00:00,1,2,29,21B8DD0E-0
374,USD,Stacey,Lin,04.01.2013 00:00:00,1,2443,35,80C1E460-9
222,USD,Stacey,Lin,04.01.2013 00:00:00,1,34,99,F65BDEFF-A
225,USD,Stacey,Lin,04.01.2013 00:00:00,1,8,99,80CC3F00-B
357,USD,Carla,Raman,04.01.2013 00:00:00,1,2319,99,050CA0C4-A
485,USD,Carla,Raman,04.01.2013 00:00:00,1,21,98,0A0C63A4-C
480,USD,Carla,Raman,04.01.2013 00:00:00,1,2,29,A661AE5A-8
357,USD,Lucas,Phillips,04.01.2013 00:00:00,1,2319,99,D89E7DB8-B
480,USD,Lucas,Phillips,04.01.2013 00:00:00,1,2,29,53E70023-7
359,AUD,Kari,Kim,04.01.2013 00:00:00,1,2294,99,B14EE202-D
478,AUD,Kari,Kim,04.01.2013 00:00:00,1,9,99,F7A320AE-C
363,AUD,Jennifer,Roberts,04.01.2013 00:00:00,1,2294,99,DD282E1F-E
478,AUD,Jennifer,Roberts,04.01.2013 00:00:00,1,9,99,46F9BC5A-2
477,AUD,Jennifer,Roberts,04.01.2013 00:00:00,1,4,99,42837AF1-1
487,AUD,Marc,Diaz,04.01.2013 00:00:00,1,54,99,C94C414C-8
353,AUD,Jon,Zhou,04.01.2013 00:00:00,1,2319,99,5B03BC4D-3
591,AUD,Cesar,Suri,04.01.2013 00:00:00,1,564,99,BAAA583C-3
535,AUD,Cesar,Suri,04.01.2013 00:00:00,1,24,99,D7EADEE8-B
480,AUD,Cesar,Suri,04.01.2013 00:00:00,1,2,29,8AAB9BC9-6
573,USD,Chloe,Ward,04.01.2013 00:00:00,1,2384,07,AD30CCF8-0
222,USD,Chloe,Ward,04.01.2013 00:00:00,1,34,99,14F3AEDC-4
382,USD,Alexis,Foster,04.01.2013 00:00:00,1,1120,49,C17943F1-9
222,USD,Alexis,Foster,04.01.2013 00:00:00,1,34,99,ECEF892D-7
606,USD,Casey,Diaz,04.01.2013 00:00:00,1,539,99,218426A5-1
538,USD,Casey,Diaz,04.01.2013 00:00:00,1,21,49,3DAAFC18-F
529,USD,Casey,Diaz,04.01.2013 00:00:00,1,3,99,870EF37A-6
471,USD,Casey,Diaz,04.01.2013 00:00:00,1,63,50,23CE8E89-7
605,GBP,Jason,Russell,04.01.2013 00:00:00,1,539,99,F50F49CA-1
479,GBP,Jason,Russell,04.01.2013 00:00:00,1,8,99,7674B393-0
477,GBP,Jason,Russell,04.01.2013 00:00:00,1,4,99,57D24EB1-A
574,USD,Bonnie,Xie,04.01.2013 00:00:00,1,2384,07,5A3D0C4E-8
222,USD,Bonnie,Xie,04.01.2013 00:00:00,1,34,99,D5011EEF-9
376,AUD,Patricia,Raman,05.01.2013 00:00:00,1,2443,35,593F745A-0
578,AUD,Manuel,Lopez,05.01.2013 00:00:00,1,1214,85,9C9ECDD5-7
225,AUD,Manuel,Lopez,05.01.2013 00:00:00,1,8,99,1F935ACB-D
580,USD,Colleen,Li,05.01.2013 00:00:00,1,1700,99,141E314C-B
488,USD,Colleen,Li,05.01.2013 00:00:00,1,53,99,3B29BAA3-9
587,USD,Steve,Guo,05.01.2013 00:00:00,1,769,49,B731031D-B
478,USD,Steve,Guo,05.01.2013 00:00:00,1,9,99,B463749D-A
217,USD,Steve,Guo,05.01.2013 00:00:00,1,34,99,06D8A1DC-5
592,GBP,Rebecca,Adams,05.01.2013 00:00:00,1,564,99,E6CBBB69-3
225,GBP,Rebecca,Adams,05.01.2013 00:00:00,1,8,99,05D52FB1-7
353,USD,Larry,Munoz,05.01.2013 00:00:00,1,2319,99,CCB2C5F1-E
355,GBP,Emily,Miller,05.01.2013 00:00:00,1,2319,99,D0704A29-6
485,GBP,Emily,Miller,05.01.2013 00:00:00,1,21,98,E38725F2-0
480,GBP,Emily,Miller,05.01.2013 00:00:00,1,2,29,3C92D76E-7
355,USD,Shaun,Raji,05.01.2013 00:00:00,1,2319,99,A05D09C7-3
478,USD,Shaun,Raji,05.01.2013 00:00:00,1,9,99,80518AA2-F
477,USD,Shaun,Raji,05.01.2013 00:00:00,1,4,99,98D98B2C-E
217,USD,Shaun,Raji,05.01.2013 00:00:00,1,34,99,B099B3D0-E
598,USD,Natalie,Sanchez,05.01.2013 00:00:00,1,539,99,7072C9BF-8
477,USD,Natalie,Sanchez,05.01.2013 00:00:00,1,4,99,CC1DA497-C
478,USD,Natalie,Sanchez,05.01.2013 00:00:00,1,9,99,96DC0E4C-C
480,USD,Natalie,Sanchez,05.01.2013 00:00:00,1,2,29,C9C30BA1-8
484,USD,Natalie,Sanchez,05.01.2013 00:00:00,1,7,95,A3F7E7D5-F
599,USD,Ivan,Lopez,05.01.2013 00:00:00,1,539,99,162331E3-9
478,USD,Ivan,Lopez,05.01.2013 00:00:00,1,9,99,AFBA2BCA-2
477,USD,Ivan,Lopez,05.01.2013 00:00:00,1,4,99,1D89D58B-2
214,USD,Ivan,Lopez,05.01.2013 00:00:00,1,34,99,E410B005-B
353,CAD,Julian,Griffin,05.01.2013 00:00:00,1,2319,99,80AC8CC4-4
580,AUD,Briana,Ashe,05.01.2013 00:00:00,1,1700,99,32734B7E-3
491,AUD,Briana,Ashe,05.01.2013 00:00:00,1,53,99,DA58F3A7-7
225,AUD,Briana,Ashe,05.01.2013 00:00:00,1,8,99,D6C49990-2
574,AUD,Larry,Moreno,05.01.2013 00:00:00,1,2384,07,D0B2777A-9
479,AUD,Larry,Moreno,05.01.2013 00:00:00,1,8,99,A51A83B6-9
477,AUD,Larry,Moreno,05.01.2013 00:00:00,1,4,99,F865059A-4
471,AUD,Larry,Moreno,05.01.2013 00:00:00,1,63,50,053C1F62-9
564,AUD,Victor,Gomez,05.01.2013 00:00:00,1,2384,07,DD9D63C4-B
605,AUD,Ashlee,Beck,05.01.2013 00:00:00,1,539,99,5711407B-F
479,AUD,Ashlee,Beck,05.01.2013 00:00:00,1,8,99,CC85BAB9-6
477,AUD,Ashlee,Beck,05.01.2013 00:00:00,1,4,99,E46A6107-8
361,AUD,Christy,Zhu,05.01.2013 00:00:00,1,2294,99,F2D0354C-B
478,AUD,Christy,Zhu,05.01.2013 00:00:00,1,9,99,6DFE89C2-5
477,AUD,Christy,Zhu,05.01.2013 00:00:00,1,4,99,B8686A2B-7
225,AUD,Christy,Zhu,05.01.2013 00:00:00,1,8,99,C9E79361-C
388,USD,Bethany,Deng,05.01.2013 00:00:00,1,1120,49,1C492D1A-9
489,USD,Bethany,Deng,05.01.2013 00:00:00,1,53,99,45B15D10-0
467,USD,Bethany,Deng,05.01.2013 00:00:00,1,24,49,DB8F520F-6
382,USD,Erika,Torres,05.01.2013 00:00:00,1,1120,49,5714E336-4
477,USD,Erika,Torres,05.01.2013 00:00:00,1,4,99,4C3700EF-F
604,USD,Bridget,Xie,05.01.2013 00:00:00,1,539,99,ED4A20CB-1
479,USD,Bridget,Xie,05.01.2013 00:00:00,1,8,99,80DF6B7C-8
477,USD,Bridget,Xie,05.01.2013 00:00:00,1,4,99,5401E7B9-F
463,USD,Bridget,Xie,05.01.2013 00:00:00,1,24,49,59D612F0-3
606,USD,Troy,Rodriguez,05.01.2013 00:00:00,1,539,99,43317990-5
479,USD,Troy,Rodriguez,05.01.2013 00:00:00,1,8,99,6307030C-7
477,USD,Troy,Rodriguez,05.01.2013 00:00:00,1,4,99,FF84CE04-3
561,USD,Kelvin,Luo,05.01.2013 00:00:00,1,2384,07,339AE78E-3
541,USD,Kelvin,Luo,05.01.2013 00:00:00,1,28,99,27CF91BD-5
376,AUD,Terrence,Raje,06.01.2013 00:00:00,1,2443,35,F74BBD0B-1
479,AUD,Terrence,Raje,06.01.2013 00:00:00,1,8,99,E151221A-B
374,USD,Francisco,Sara,06.01.2013 00:00:00,1,2443,35,B491F64D-B
484,USD,Francisco,Sara,06.01.2013 00:00:00,1,7,95,C2DFACB1-B
353,USD,Deanna,Ramos,06.01.2013 00:00:00,1,2319,99,8211E920-E
222,USD,Deanna,Ramos,06.01.2013 00:00:00,1,34,99,526B8C64-9
353,USD,Hunter,Robinson,06.01.2013 00:00:00,1,2319,99,A56C791A-A
353,USD,Alyssa,Cox,06.01.2013 00:00:00,1,2319,99,D05724AE-C
528,USD,Alyssa,Cox,06.01.2013 00:00:00,1,4,99,49FAA821-1
537,USD,Alyssa,Cox,06.01.2013 00:00:00,1,35,00,972A6B34-B
217,USD,Alyssa,Cox,06.01.2013 00:00:00,1,34,99,B14A2A7B-6
571,USD,Kate,Nara,06.01.2013 00:00:00,1,742,35,E89CFE5D-9
222,USD,Kate,Nara,06.01.2013 00:00:00,1,34,99,E14292D8-4
604,AUD,Levi,Sanchez,06.01.2013 00:00:00,1,539,99,69427EBA-7
477,AUD,Levi,Sanchez,06.01.2013 00:00:00,1,4,99,18719E78-2
472,AUD,Levi,Sanchez,06.01.2013 00:00:00,1,63,50,829FAD12-F
479,AUD,Levi,Sanchez,06.01.2013 00:00:00,1,8,99,DF6F88A4-E
604,AUD,Kelvin,Sharma,06.01.2013 00:00:00,1,539,99,FF355A6A-2
571,USD,Elizabeth,Wood,06.01.2013 00:00:00,1,742,35,C06EE2FF-D
479,USD,Elizabeth,Wood,06.01.2013 00:00:00,1,8,99,3B7D2AE0-9
477,USD,Elizabeth,Wood,06.01.2013 00:00:00,1,4,99,CA35988D-D
490,USD,Elizabeth,Wood,06.01.2013 00:00:00,1,53,99,191C7119-F
578,USD,Maria,Edwards,06.01.2013 00:00:00,1,1214,85,C4A20FDF-6
222,USD,Maria,Edwards,06.01.2013 00:00:00,1,34,99,FBCEF60E-4
225,USD,Gabriel,Wright,06.01.2013 00:00:00,1,8,99,3DE17FBA-2
564,USD,Gabriel,Wright,06.01.2013 00:00:00,1,2384,07,D4D8184D-1
605,USD,Thomas,Clark,06.01.2013 00:00:00,1,539,99,DA6EC868-2
386,GBP,Theodore,Serrano,06.01.2013 00:00:00,1,1120,49,92805349-A
529,GBP,Theodore,Serrano,06.01.2013 00:00:00,1,3,99,A7EA83B8-A
539,GBP,Theodore,Serrano,06.01.2013 00:00:00,1,24,99,F7217403-A
382,USD,Cedric,Ye,06.01.2013 00:00:00,1,1120,49,2A31DABB-B
490,USD,Cedric,Ye,06.01.2013 00:00:00,1,53,99,2D247F35-6
604,USD,Kaitlyn,Campbell,06.01.2013 00:00:00,1,539,99,A7D5AC29-7
538,USD,Kaitlyn,Campbell,06.01.2013 00:00:00,1,21,49,8469E9B7-1
376,AUD,Cesar,Sai,07.01.2013 00:00:00,1,2443,35,641B5981-3
540,AUD,Cesar,Sai,07.01.2013 00:00:00,1,32,60,96DA526C-D
529,AUD,Cesar,Sai,07.01.2013 00:00:00,1,3,99,BDC8F99B-3
378,AUD,Brent,Huang,07.01.2013 00:00:00,1,2443,35,44289FCD-D
382,AUD,Seth,Davis,07.01.2013 00:00:00,1,1120,49,FD02BB9F-9
359,USD,Levi,Suri,07.01.2013 00:00:00,1,2294,99,85A266AB-9
478,USD,Levi,Suri,07.01.2013 00:00:00,1,9,99,75D7110D-A
472,USD,Levi,Suri,07.01.2013 00:00:00,1,63,50,D20389DA-F
477,USD,Levi,Suri,07.01.2013 00:00:00,1,4,99,6EDD496E-4
589,USD,Julie,Shan,07.01.2013 00:00:00,1,769,49,87617D8A-2
234,USD,Julie,Shan,07.01.2013 00:00:00,1,49,99,7477A5EC-E
378,USD,Nichole,Nara,07.01.2013 00:00:00,1,2443,35,0EA57D3B-9
529,USD,Nichole,Nara,07.01.2013 00:00:00,1,3,99,AB4B8DDE-8
480,USD,Nichole,Nara,07.01.2013 00:00:00,1,2,29,F5EA1761-0
380,GBP,Roberto,Townsend,07.01.2013 00:00:00,1,2443,35,703E989F-4
217,GBP,Roberto,Townsend,07.01.2013 00:00:00,1,34,99,D14064F3-1
376,USD,Janet,Munoz,07.01.2013 00:00:00,1,2443,35,E85F44CF-4
479,USD,Janet,Munoz,07.01.2013 00:00:00,1,8,99,5D118B93-C
477,USD,Janet,Munoz,07.01.2013 00:00:00,1,4,99,75F0725A-A
581,USD,Savannah,Hernandez,07.01.2013 00:00:00,1,1700,99,BEACE51A-8
539,USD,Savannah,Hernandez,07.01.2013 00:00:00,1,24,99,B646AAE9-3
529,USD,Savannah,Hernandez,07.01.2013 00:00:00,1,3,99,4689CF46-7
225,USD,Savannah,Hernandez,07.01.2013 00:00:00,1,8,99,2279016F-C
237,USD,Savannah,Hernandez,07.01.2013 00:00:00,1,49,99,B2993D63-8
361,USD,David,Diaz,07.01.2013 00:00:00,1,2294,99,17DECC09-6
478,USD,David,Diaz,07.01.2013 00:00:00,1,9,99,5BA8D847-C
477,USD,David,Diaz,07.01.2013 00:00:00,1,4,99,7186DC91-6
487,USD,David,Diaz,07.01.2013 00:00:00,1,54,99,2984EBE3-E
363,USD,Robert,Lee,07.01.2013 00:00:00,1,2294,99,E521838B-0
485,USD,Robert,Lee,07.01.2013 00:00:00,1,21,98,6FD70B97-7
217,USD,Robert,Lee,07.01.2013 00:00:00,1,34,99,F062AAE1-1
490,USD,Robert,Lee,07.01.2013 00:00:00,1,53,99,435FCF24-9
361,USD,Noah,Powell,07.01.2013 00:00:00,1,2294,99,8C328EAF-9
485,USD,Noah,Powell,07.01.2013 00:00:00,1,21,98,34EC3ED6-8
222,USD,Noah,Powell,07.01.2013 00:00:00,1,34,99,8C2AE687-C
361,USD,Jasmine,Barnes,07.01.2013 00:00:00,1,2294,99,961FE844-0
384,AUD,Sydney,Wood,07.01.2013 00:00:00,1,1120,49,DFB72AEF-A
539,AUD,Sydney,Wood,07.01.2013 00:00:00,1,24,99,67DE8410-F
480,AUD,Sydney,Wood,07.01.2013 00:00:00,1,2,29,1D0F6AB3-D
359,AUD,Deanna,Munoz,07.01.2013 00:00:00,1,2294,99,EB8C3E8D-4
487,AUD,Deanna,Munoz,07.01.2013 00:00:00,1,54,99,A93FD21F-3
488,AUD,Deanna,Munoz,07.01.2013 00:00:00,1,53,99,32D7624A-1
355,AUD,Bethany,Chander,07.01.2013 00:00:00,1,2319,99,F04ACBAA-C
222,AUD,Bethany,Chander,07.01.2013 00:00:00,1,34,99,97F176B8-7
363,AUD,Aimee,He,07.01.2013 00:00:00,1,2294,99,518ED9FD-D
485,AUD,Aimee,He,07.01.2013 00:00:00,1,21,98,A9D12C82-2
222,AUD,Aimee,He,07.01.2013 00:00:00,1,34,99,5EFE12E5-2
481,AUD,Aimee,He,07.01.2013 00:00:00,1,8,99,85389855-A
579,USD,Emily,Jackson,07.01.2013 00:00:00,1,1214,85,E8A5B746-9
541,USD,Emily,Jackson,07.01.2013 00:00:00,1,28,99,31BD5030-9
530,USD,Emily,Jackson,07.01.2013 00:00:00,1,4,99,53713796-D
225,USD,Emily,Jackson,07.01.2013 00:00:00,1,8,99,ACD65831-9
363,AUD,Melinda,Navarro,07.01.2013 00:00:00,1,2294,99,A09EA54C-A
584,USD,Courtney,Allen,07.01.2013 00:00:00,1,539,99,E3424E8D-7
538,USD,Courtney,Allen,07.01.2013 00:00:00,1,21,49,D1064A15-F
480,USD,Courtney,Allen,07.01.2013 00:00:00,1,2,29,6811E1DB-3
382,USD,Miguel,Anderson,07.01.2013 00:00:00,1,1120,49,8A3B69A8-2
479,USD,Miguel,Anderson,07.01.2013 00:00:00,1,8,99,5166F960-5
477,USD,Miguel,Anderson,07.01.2013 00:00:00,1,4,99,C4B741BC-A
606,USD,Natalie,Phillips,07.01.2013 00:00:00,1,539,99,56EF5CB3-2
538,USD,Natalie,Phillips,07.01.2013 00:00:00,1,21,49,526D4B12-0
491,USD,Natalie,Phillips,07.01.2013 00:00:00,1,53,99,233AC9B9-2
579,USD,Monique,Suarez,07.01.2013 00:00:00,1,1214,85,5A8C1720-2
541,USD,Monique,Suarez,07.01.2013 00:00:00,1,28,99,A5C96261-C
530,USD,Monique,Suarez,07.01.2013 00:00:00,1,4,99,40DE1C21-3
480,USD,Monique,Suarez,07.01.2013 00:00:00,1,2,29,840BFADF-C
372,AUD,Arthur,Smith,08.01.2013 00:00:00,1,2443,35,CAE78803-5
479,AUD,Arthur,Smith,08.01.2013 00:00:00,1,8,99,12647E92-A
477,AUD,Arthur,Smith,08.01.2013 00:00:00,1,4,99,41928FE6-9
491,AUD,Arthur,Smith,08.01.2013 00:00:00,1,53,99,0C06BFE4-1
225,AUD,Arthur,Smith,08.01.2013 00:00:00,1,8,99,5C661D4A-2
357,GBP,Joseph,Martin,08.01.2013 00:00:00,1,2319,99,557E8345-D
478,GBP,Joseph,Martin,08.01.2013 00:00:00,1,9,99,100FDA6F-7
477,GBP,Joseph,Martin,08.01.2013 00:00:00,1,4,99,3D261356-3
484,GBP,Joseph,Martin,08.01.2013 00:00:00,1,7,95,7AA89E60-E
376,USD,Marie,Gomez,08.01.2013 00:00:00,1,2443,35,AA8118A0-9
540,USD,Marie,Gomez,08.01.2013 00:00:00,1,32,60,E443003A-B
529,USD,Marie,Gomez,08.01.2013 00:00:00,1,3,99,B06F3DBA-A
480,USD,Marie,Gomez,08.01.2013 00:00:00,1,2,29,265EC05F-8
581,USD,Evan,Reed,08.01.2013 00:00:00,1,1700,99,A3D6E4CF-4
529,USD,Evan,Reed,08.01.2013 00:00:00,1,3,99,1398A781-4
539,USD,Evan,Reed,08.01.2013 00:00:00,1,24,99,4DC99141-5
480,USD,Evan,Reed,08.01.2013 00:00:00,1,2,29,413FA01C-9
596,USD,Nathaniel,Murphy,08.01.2013 00:00:00,1,539,99,4BA9DE45-F
478,USD,Nathaniel,Murphy,08.01.2013 00:00:00,1,9,99,1FC96826-F
477,USD,Nathaniel,Murphy,08.01.2013 00:00:00,1,4,99,02EBA44A-4
590,USD,Haley,Morgan,08.01.2013 00:00:00,1,769,49,9AC33BF8-F
359,USD,Maria,Roberts,08.01.2013 00:00:00,1,2294,99,E5739D78-3
528,USD,Maria,Roberts,08.01.2013 00:00:00,1,4,99,A34A4C85-7
537,USD,Maria,Roberts,08.01.2013 00:00:00,1,35,00,1FBEF77F-C
487,USD,Maria,Roberts,08.01.2013 00:00:00,1,54,99,18E60A16-B
583,AUD,Rebekah,Garcia,08.01.2013 00:00:00,1,1700,99,5B730766-A
604,AUD,Shawn,Shen,08.01.2013 00:00:00,1,539,99,4A05CBDF-0
481,AUD,Shawn,Shen,08.01.2013 00:00:00,1,8,99,3B09FB67-2
605,AUD,Roger,Lu,08.01.2013 00:00:00,1,539,99,CE65CFA0-4
222,AUD,Roger,Lu,08.01.2013 00:00:00,1,34,99,4E94F6B4-6
573,USD,Jordan,Butler,08.01.2013 00:00:00,1,2384,07,ED6A5717-4
479,USD,Jordan,Butler,08.01.2013 00:00:00,1,8,99,31DAC422-9
477,USD,Jordan,Butler,08.01.2013 00:00:00,1,4,99,76E74F73-6
575,USD,Christopher,Harris,08.01.2013 00:00:00,1,2384,07,EF7800C1-B
541,USD,Christopher,Harris,08.01.2013 00:00:00,1,28,99,F031EB69-6
530,USD,Christopher,Harris,08.01.2013 00:00:00,1,4,99,F8DD598A-9
477,USD,Christopher,Harris,08.01.2013 00:00:00,1,4,99,2DB7EFD5-A
479,USD,Christopher,Harris,08.01.2013 00:00:00,1,8,99,65785D91-3
222,USD,Christopher,Harris,08.01.2013 00:00:00,1,34,99,A43A33A7-C
606,USD,Dalton,Mitchell,08.01.2013 00:00:00,1,539,99,94A1AB08-8
479,USD,Dalton,Mitchell,08.01.2013 00:00:00,1,8,99,22164A9C-B
477,USD,Dalton,Mitchell,08.01.2013 00:00:00,1,4,99,9BDA9873-E
225,USD,Dalton,Mitchell,08.01.2013 00:00:00,1,8,99,6267666E-4
390,USD,Caleb,Washington,08.01.2013 00:00:00,1,1120,49,587F251B-0
539,USD,Caleb,Washington,08.01.2013 00:00:00,1,24,99,5016803C-6
584,USD,Eugene,Wu,08.01.2013 00:00:00,1,539,99,6EB86270-3
222,USD,Eugene,Wu,08.01.2013 00:00:00,1,34,99,111F9C15-9
372,AUD,Lindsey,Raji,09.01.2013 00:00:00,1,2443,35,00199591-7
214,AUD,Lindsey,Raji,09.01.2013 00:00:00,1,34,99,3E9B99AF-B
380,AUD,Ann,Chandra,09.01.2013 00:00:00,1,2443,35,E2D069CA-F
214,AUD,Ann,Chandra,09.01.2013 00:00:00,1,34,99,DE325BE4-5
372,AUD,Thomas,Powell,09.01.2013 00:00:00,1,2443,35,32C7BEC8-7
579,AUD,Linda,Alvarez,09.01.2013 00:00:00,1,1214,85,B718D941-F
214,AUD,Linda,Alvarez,09.01.2013 00:00:00,1,34,99,AC96EA1E-E
597,CAD,Deb,Foster,09.01.2013 00:00:00,1,539,99,F25C946D-6
234,CAD,Deb,Foster,09.01.2013 00:00:00,1,49,99,6156C4F9-8
587,USD,Andrew,Robinson,09.01.2013 00:00:00,1,769,49,CFF7B211-B
536,USD,Andrew,Robinson,09.01.2013 00:00:00,1,29,99,841F54B3-2
528,USD,Andrew,Robinson,09.01.2013 00:00:00,1,4,99,66B963D3-9
222,USD,Andrew,Robinson,09.01.2013 00:00:00,1,34,99,E6E03754-B
353,USD,Taylor,Lewis,09.01.2013 00:00:00,1,2319,99,C4F4EE68-7
528,USD,Taylor,Lewis,09.01.2013 00:00:00,1,4,99,3CF5172B-6
537,USD,Taylor,Lewis,09.01.2013 00:00:00,1,35,00,D7F3FAC2-E
483,USD,Taylor,Lewis,09.01.2013 00:00:00,1,120,00,537B9E28-C
363,USD,Julia,Wright,09.01.2013 00:00:00,1,2294,99,9AC5FE15-6
361,USD,James,Williams,09.01.2013 00:00:00,1,2294,99,F2B7A763-4
586,USD,Noah,Mitchell,09.01.2013 00:00:00,1,742,35,03883E97-5
217,USD,Noah,Mitchell,09.01.2013 00:00:00,1,34,99,9363E6E2-9
359,AUD,Cassie,Chande,09.01.2013 00:00:00,1,2294,99,E31F6D41-F
477,AUD,Cassie,Chande,09.01.2013 00:00:00,1,4,99,3EF0BD82-D
478,AUD,Cassie,Chande,09.01.2013 00:00:00,1,9,99,7C64EA6F-D
491,AUD,Cassie,Chande,09.01.2013 00:00:00,1,53,99,399B6BB9-6
465,AUD,Cassie,Chande,09.01.2013 00:00:00,1,24,49,B71E7A68-0
361,AUD,Willie,Raji,09.01.2013 00:00:00,1,2294,99,FAEC5EEA-8
528,AUD,Willie,Raji,09.01.2013 00:00:00,1,4,99,51A033DB-4
537,AUD,Willie,Raji,09.01.2013 00:00:00,1,35,00,F74B973A-3
480,AUD,Willie,Raji,09.01.2013 00:00:00,1,2,29,437B408E-D
484,AUD,Willie,Raji,09.01.2013 00:00:00,1,7,95,913E0177-9
355,AUD,Casey,Luo,09.01.2013 00:00:00,1,2319,99,3CD3705D-8
485,AUD,Casey,Luo,09.01.2013 00:00:00,1,21,98,6FA9CA01-9
490,AUD,Casey,Luo,09.01.2013 00:00:00,1,53,99,83A46CD3-1
591,AUD,George,Gonzalez,09.01.2013 00:00:00,1,564,99,91FD5FF1-7
478,AUD,George,Gonzalez,09.01.2013 00:00:00,1,9,99,BB4053C8-0
477,AUD,George,Gonzalez,09.01.2013 00:00:00,1,4,99,D307FCA3-4
222,AUD,George,Gonzalez,09.01.2013 00:00:00,1,34,99,2F059D79-A
355,AUD,Ross,Sanz,09.01.2013 00:00:00,1,2319,99,87285F54-A
384,USD,Eric,Turner,09.01.2013 00:00:00,1,1120,49,662636A9-6
225,USD,Eric,Turner,09.01.2013 00:00:00,1,8,99,1E61A928-4
234,USD,Eric,Turner,09.01.2013 00:00:00,1,49,99,8D633073-E
584,GBP,Deanna,Rodriguez,09.01.2013 00:00:00,1,539,99,53546872-7
467,GBP,Deanna,Rodriguez,09.01.2013 00:00:00,1,24,49,4775FD95-1
374,GBP,Kelsey,Rai,10.01.2013 00:00:00,1,2443,35,F5FE702F-E
540,GBP,Kelsey,Rai,10.01.2013 00:00:00,1,32,60,FB406598-E
529,GBP,Kelsey,Rai,10.01.2013 00:00:00,1,3,99,1690EEDD-8
372,USD,Jay,Torres,10.01.2013 00:00:00,1,2443,35,F4303C2B-E
477,USD,Jay,Torres,10.01.2013 00:00:00,1,4,99,C10EE847-7
479,USD,Jay,Torres,10.01.2013 00:00:00,1,8,99,5CEBD9F7-B
222,USD,Jay,Torres,10.01.2013 00:00:00,1,34,99,00859D43-1
376,USD,Bryan,Bell,10.01.2013 00:00:00,1,2443,35,1D564394-A
214,USD,Bryan,Bell,10.01.2013 00:00:00,1,34,99,F92E9AFA-E
380,GBP,Caitlin,Morris,10.01.2013 00:00:00,1,2443,35,19D7596C-3
540,GBP,Caitlin,Morris,10.01.2013 00:00:00,1,32,60,B6147E4A-7
374,USD,Catherine,Brooks,10.01.2013 00:00:00,1,2443,35,8B8B9A6B-6
588,USD,Preston,Rodriguez,10.01.2013 00:00:00,1,769,49,9C36412A-D
475,USD,Preston,Rodriguez,10.01.2013 00:00:00,1,69,99,4BE993CE-7
473,USD,Preston,Rodriguez,10.01.2013 00:00:00,1,63,50,DB81A051-5
359,CAD,Elijah,Russell,10.01.2013 00:00:00,1,2294,99,1B26B7EC-9
485,CAD,Elijah,Russell,10.01.2013 00:00:00,1,21,98,02353657-A
480,CAD,Elijah,Russell,10.01.2013 00:00:00,1,2,29,1DC77D76-B
355,USD,Megan,Walker,10.01.2013 00:00:00,1,2319,99,76B9A151-5
353,USD,Kristi,Perez,10.01.2013 00:00:00,1,2319,99,3692C70A-D
537,USD,Kristi,Perez,10.01.2013 00:00:00,1,35,00,A4D8F18B-5
528,USD,Kristi,Perez,10.01.2013 00:00:00,1,4,99,1958023B-D
565,USD,Blake,Johnson,10.01.2013 00:00:00,1,742,35,2CE2481A-4
214,USD,Blake,Johnson,10.01.2013 00:00:00,1,34,99,DF3888EB-A
566,USD,Devin,Williams,10.01.2013 00:00:00,1,742,35,A6EBD752-C
228,USD,Devin,Williams,10.01.2013 00:00:00,1,49,99,25ACB5C1-A
573,CAD,Jonathan,Mitchell,10.01.2013 00:00:00,1,2384,07,250C3AE1-8
225,CAD,Jonathan,Mitchell,10.01.2013 00:00:00,1,8,99,D9D70097-2
605,USD,Austin,Shan,10.01.2013 00:00:00,1,539,99,7AC2DCED-6
214,USD,Austin,Shan,10.01.2013 00:00:00,1,34,99,6F5FE330-8
584,USD,Caitlin,Bell,10.01.2013 00:00:00,1,539,99,33379491-5
477,USD,Caitlin,Bell,10.01.2013 00:00:00,1,4,99,EA419E6D-F
479,USD,Caitlin,Bell,10.01.2013 00:00:00,1,8,99,64A32E72-C
214,USD,Caitlin,Bell,10.01.2013 00:00:00,1,34,99,25144E58-6
584,USD,Edward,Price,10.01.2013 00:00:00,1,539,99,A1792590-F
538,USD,Edward,Price,10.01.2013 00:00:00,1,21,49,8EB518E0-2
390,GBP,Dale,Luo,10.01.2013 00:00:00,1,1120,49,61D01995-9
489,GBP,Dale,Luo,10.01.2013 00:00:00,1,53,99,396FA195-4
225,GBP,Dale,Luo,10.01.2013 00:00:00,1,8,99,045C2AF7-5
376,AUD,Ronald,Suri,11.01.2013 00:00:00,1,2443,35,D3D69335-2
529,AUD,Ronald,Suri,11.01.2013 00:00:00,1,3,99,6683105A-D
540,AUD,Ronald,Suri,11.01.2013 00:00:00,1,32,60,DEF0EE92-B
